Davíðs	I-ORG
Oddssonar	I-ORG

Litháen	B-LOC
hafði	O
upphaflega	O
tilkynnt	O
um	O
að	O
landið	O
myndi	O
ekki	O
taka	O
þátt	O
þetta	O
árið	O
en	O
var	O
seinna	O
á	O
meðal	O
þeirra	O
39	O
landa	O
sem	O
staðfestu	O
þátttöku	O
sína	O
hjá	O
EBU	O
.	O

-	O
en	O
urðu	O
allir	O
skammlífir	O
og	O
enginn	O
þeirra	O
eignaðist	O
son	O
sem	O
lifði	O
,	O
svo	O
að	O
Valois-ætt	B-ORG
dó	O
út	O
með	O
þeim	O
.	O

Aðalskrifstofa	O
er	O
í	O
Reykjavík	B-LOC
en	O
auk	O
þess	O
er	O
rekið	O
útibú	O
á	O
Akureyri	B-LOC
.	O

Teista	B-LOC
var	O
áður	O
dreifð	O
um	O
ströndina	O
en	O
varp	O
hennar	O
hefur	O
dregist	O
saman	O
.	O

tilvísun	O
Colt	B-ORG
's	I-ORG
Manufacturing	I-ORG
Company	I-ORG

Menningarsetur	B-ORG
múslima	I-ORG
á	I-ORG
Íslandi	I-ORG
hefur	O
389	O
meðlimi	O
.	O

Kallaðist	O
hann	O
Eiríkur	B-PER
eftir	O
það	O
.	O

Í	O
kirkjunni	O
fara	O
fram	O
guðsþjónustur	O
rétttrúnaðarkirkjunnar	B-ORG
.	O

Hann	O
naut	O
óskoraðs	O
trausts	O
flokkssystkina	O
sinna	O
og	O
var	O
á	O
landsfundum	O
jafnan	O
kjörinn	O
formaður	O
Sjálfstæðisflokksins	B-ORG
með	O
nær	O
öllum	O
greiddum	O
atkvæðum	O
.	O

Watergate-nefndin	B-ORG
var	O
sett	O
á	O
stofn	O
af	O
Bandaríkjaþingi	B-ORG
.	O

'	O
''	O
Frakkland	B-LOC
''	O
'	O

Karl	B-PER
4.	I-PER
Frakkakonungur	I-PER
giftist	O
þriðju	O
konu	O
sinni	O
,	O
Jóhönnu	B-PER
d'Évreux	I-PER
.	I-PER

Gústaf	B-PER
Adólf	I-PER
erfðaprins	I-PER

Í	O
Evrópusambandinu	B-ORG
nýtur	O
óskráð	O
hönnun	O
verndar	O
sjálfvirkt	O
,	O
en	O
aðeins	O
í	O
þrjú	O
ár	O
eftir	O
að	O
hún	O
kemur	O
fyrst	O
fyrir	O
almennings	O
sjónir	O
.	O

tilvísun	O
Leópold	B-PER
1	I-PER
.	I-PER

Indónesía	B-LOC
(	O
21	O
)	O

Hann	O
var	O
um	O
tíma	O
stjórnarformaður	O
Icelandair	B-ORG
.	O

'	O
''	O
Chicago	B-ORG
Bulls	I-ORG
''	O
'	O

'	O
''	O
Röddin	O
''	O
'	O
er	O
sjötta	O
bók	O
Arnaldar	B-PER
Indriðasonar	I-PER
.	O

tilvísun	O
Múrinn	B-ORG
í	I-ORG
Kirkjubæ	I-ORG

TILVÍSUN	O
Þorgeir	B-ORG
Ljósvetningagoði	I-ORG
Þorkelsson	I-ORG

Fyrir	O
sunnan	O
borgina	O
Luang	B-LOC
Prabang	I-LOC
breiðir	O
það	O
mjög	O
úr	O
sér	O
og	O
er	O
allt	O
að	O
4	O
km	O
á	O
breidd	O
og	O
10	O
metra	O
djúpt	O
.	O

tilvísun	O
Íhaldsflokkurinn	B-ORG
(	I-ORG
Bretland	I-ORG
)	I-ORG

Í	O
leikritinu	O
segir	O
frá	O
keppni	O
Æskýlosar	B-PER
og	O
Evripídesar	B-PER
um	O
hvor	O
teljist	O
besta	O
harmleikjaskáldið	O
.	O

tilvísun	O
Mehmet	B-PER
Ali	I-PER
Ağca	I-PER

Geir	B-PER
Hallgrímsson	I-PER
lætur	O
af	O
störfum	O
sem	O
formaður	O
Sjálfstæðisflokksins	B-ORG
.	O

(	O
Jón	B-PER
Ólafsson	I-PER
gaf	O
út	O
)	O
.	O

'	O
''	O
Ummagumma	B-ORG
''	O
'	O
''	O
(	O
líka	O
tónleika	O
upptaka	O
)	O

Þær	O
enduðu	O
með	O
sigri	O
Vigdísar	B-PER
Finnbogadóttur	I-PER
.	O

Evrópukeppnin	B-ORG
í	I-ORG
knattspyrnu	I-ORG
1996	I-ORG

tilvísun	O
Sankti	B-LOC
Pierre	I-LOC
og	I-LOC
Miquelon	I-LOC

'	O
''	O
Eþíópía	B-LOC
''	O
'	O

Claudíus	B-PER
ættleiðir	O
Neró	B-PER
.	O

'	O
''	O
Lahti	B-LOC
''	O
'	O

'	B-ORG
''	I-ORG
KR	I-ORG
''	I-ORG
'	B-ORG
mun	O
á	O
'	O
''	O
knattspyrnutímabilinu	O
2008-2009	O
''	O
'	O
reyna	O
að	O
byggja	O
ofan	O
á	O
árangur	O
sinn	O
frá	O
fyrra	O
tímabili	O
.	O

Hann	O
klifraði	O
hratt	O
metorðastigann	O
innan	O
flokksins	O
og	O
var	O
gerður	O
að	O
yfirmanni	O
flokksins	O
í	O
Berlín	B-LOC
og	O
Brandenborg	B-LOC
.	O

'	O
''	O
Svalbarðsstrandarhreppur	B-LOC
''	O
'	O

Norræna	B-ORG
stofnunin	I-ORG
í	I-ORG
Finnlandi	I-ORG

tilvísun	O
Heimsmeistaramót	B-ORG
landsliða	I-ORG
í	I-ORG
knattspyrnu	I-ORG
karla	I-ORG
2006	I-ORG

í	O
Efesos	B-LOC
,	O
sem	O
nú	O
tilheyrir	O
Tyrklandi	B-LOC
.	O

Hann	O
hélt	O
sömuleiðis	O
fyrirlestur	O
í	O
Háskóla	B-ORG
Íslands	I-ORG
.	O

Ólafur	B-PER
Ragnar	I-PER
Grímsson	I-PER
1983-85	O
,	O

Borgin	O
er	O
í	O
suðurhluta	O
landsins	O
,	O
nálægt	O
landamærunum	O
að	O
Suður-Afríku	B-LOC
.	O

tilvísun	O
UCSC	B-ORG
Genome	I-ORG
Browser	I-ORG

Þjóðvarnarflokkur	B-ORG
Íslands	I-ORG
1953-1968	O
(	O
Alþýðubandalagið	B-ORG
)	O

Georg	B-PER
Henrik	I-PER
von	I-PER
Wright	I-PER

Borgin	O
er	O
þekkt	O
fyrir	O
iðnaðarrisann	O
Bayer	B-ORG
.	O

tilvísun	O
Filippus	B-PER
2.	I-PER
Spánarkonungur	I-PER

tilvísun	O
Sameiningarflokkur	B-ORG
alþýðu	I-ORG
-	I-ORG
Sósíalistaflokkurinn	I-ORG

Malí	B-LOC
(	O
6	O
)	O

'	O
''	O
Krímkanatið	B-LOC
''	O
'	O

Handritið	O
var	O
áður	O
eign	O
Skálholtskirkju	B-LOC
.	O

Hann	O
skoraði	O
í	O
þeim	O
leik	O
og	O
varð	O
yngsti	O
markaskorari	O
ensku	B-ORG
úrvalsdeildarinnar	I-ORG
á	O
þeim	O
tíma	O
.	O

Jökulsá	B-LOC
á	I-LOC
Fjöllum	I-LOC
rennur	O
í	O
sveig	O
niður	O
með	O
þeim	O
að	O
austan	O
.	O

'	O
''	O
Zentralstadion	O
''	O
'	O
-	O
Leipzig	B-LOC

Hann	O
var	O
frá	O
Ríad	B-LOC
.	O

Egill	B-PER
Ólafsson	I-PER
)	O
(	O
3:10	O
)	O

Fjögur	O
lið	O
tóku	O
þátt	O
;	O
KR	B-ORG
,	O
Fram	B-ORG
,	O
Víkingur	B-ORG
og	O
Valur	B-ORG
.	O

'	O
''	O
Malíveldið	B-ORG
''	O
'	O

Félagið	O
leikur	O
í	O
íslandsmóti	B-ORG
karla	I-ORG
í	I-ORG
íshokkí	I-ORG
.	O

Dickens-hátíðin	O
er	O
helguð	O
skáldsagnapersónum	O
úr	O
verkum	O
Charles	B-PER
Dickens	I-PER
.	O

Fjölskyldan	O
samanstendur	O
af	O
bráða	O
fjölskylduföðurnum	O
Homer	B-PER
Jay	I-PER
Simpson	I-PER
,	O
skynsömu	O
móðurinni	O
Marjorie	B-PER
(	I-PER
Marge	I-PER
)	I-PER
Simpson	I-PER
,	O
prakkaranum	O
Bartholomew	B-PER
(	I-PER
Bart	I-PER
)	I-PER
Jojo	I-PER
Simpson	I-PER
,	O
hinni	O
gáfuðu	O
og	O
feimnu	O
Lisu	B-PER
Marie	I-PER
Simpson	I-PER
og	O
kornabarninu	O
Margret	B-PER
(	I-PER
Maggie	I-PER
)	I-PER
Simpson	I-PER
.	O

Á	O
tímabilinu	O
1655–1658	O
var	O
borgin	O
undir	O
umsátri	O
þrisvar	O
en	O
hún	O
var	O
tekin	O
og	O
rænd	O
af	O
heröflum	O
frá	O
Svíþjóð	B-LOC
,	O
Brandenborg	B-LOC
og	O
Transylvaníu	B-LOC
.	O

Það	O
á	O
upptök	O
sín	O
í	O
Bresku	B-LOC
Kólumbíu	I-LOC
,	O
rennur	O
í	O
gegnum	O
Júkon-fylki	B-LOC
og	O
loks	O
í	O
gegnum	O
Alaska	B-LOC
og	O
í	O
Beringshaf	B-LOC
.	O

Greenwich	B-LOC
(	I-LOC
borgarhluti	I-LOC
)	I-LOC

CSI	B-ORG
:	I-ORG
Crime	I-ORG
Scene	I-ORG
Investigation	I-ORG

Menntaskólinn	B-ORG
í	I-ORG
Reykjavík	I-ORG

Af	O
þekktum	O
rithöfundum	O
má	O
nefna	O
Franz	B-PER
Kafka	I-PER
og	O
Milan	B-PER
Kundera	I-PER
.	O

Allison	B-PER
Janney	I-PER
sem	O
C.J	O
.	O

Höfuðstaður	O
sýslunnar	O
er	O
borgin	O
Cuneo	B-LOC
.	O

Það	O
var	O
hluti	O
af	O
tilraunum	O
ríkistjórnarinnar	O
til	O
að	O
vinna	O
gegn	O
afleiðingum	O
ört	O
minnkandi	O
gjaldeyristekna	O
þjóðarbúsins	O
í	O
Kreppunni	B-ORG
.	O

TILVÍSUN	O
Jón	B-PER
Magnússon	I-PER
þumlungur	I-PER

tilvísun	O
Stríð	B-ORG
Póllands	I-ORG
og	I-ORG
Svíþjóðar	I-ORG
1626–1629	I-ORG

Brúnei	B-LOC
(	O
2	O
)	O

Eftir	O
námsdvölina	O
í	O
Kaupmannahöfn	B-LOC
bjó	O
Gestur	O
í	O
nokkur	O
ár	O
í	O
Reykjavík	B-LOC
,	O
oft	O
við	O
þröngan	O
kost	O
,	O
og	O
fékkst	O
þá	O
meðal	O
annars	O
við	O
kennslu	O
og	O
skrifstofustörf	O
.	O

'	O
''	O
Sigurður	B-PER
Ingi	I-PER
Jóhannsson	I-PER
''	O
'	O

TILVÍSUN	O
Havering	B-ORG
(	I-ORG
borgarhluti	I-ORG
)	I-ORG

Finnur	B-PER
Ingólfsson	I-PER
,	O
1998-2001	O

Í	O
sama	O
viðtali	O
segir	O
,	O
Janel	B-PER
Moloney	I-PER
að	O
hún	O
hafi	O
farið	O
í	O
áheyrnarpróf	O
fyrir	O
C.J	O
.	O

Utanríkisleyniþjónusta	B-ORG
Rússneska	I-ORG
Sambandsríkisins	I-ORG

tilvísun	O
Kaliforníuháskóli	B-ORG
í	I-ORG
Berkeley	I-ORG
